exam_duration_minutes,time_taken_to_start,tab_switch_count,fullscreen_exit_count,copy_paste_attempts,device_switch_count,ip_address_change,mouse_movement_speed,inactivity_time,question_skip_count,revisits_count,login_attempts,network_instability,webcam_disabled_flag,background_noise_flag,exam_time_remaining,typing_speed,answer_change_count,suspicious_activity_score,cheating_risk
97,5,7,3,0,0,0,601,107,8,42,1,0,0,0,18,37,23,11,0
30,1,4,0,0,0,0,676,70,0,9,1,1,1,0,0,51,6,5,1
49,2,3,0,1,0,0,485,79,2,5,3,2,0,0,8,48,2,7,0
87,1,2,3,1,1,0,424,51,5,12,1,0,0,0,17,43,13,8,1
50,3,4,0,0,0,0,555,90,5,4,1,0,0,0,9,44,8,5,0
56,6,5,2,2,0,0,475,184,7,9,1,1,1,0,30,36,5,10,1
83,4,7,2,0,0,1,614,107,7,31,1,0,0,0,18,35,16,10,1
54,4,10,1,1,4,0,444,199,6,16,1,1,0,0,20,25,18,17,1
36,6,2,2,1,0,1,596,174,2,0,4,0,0,0,26,44,9,9,1
32,0,3,2,1,0,0,452,86,4,8,1,1,0,0,7,40,0,7,1
61,4,4,1,0,0,0,697,52,5,15,1,0,0,0,1,47,12,6,0
70,8,3,2,2,3,1,415,168,12,16,1,0,1,0,28,42,20,11,1
30,2,0,3,0,0,0,360,54,0,4,1,1,0,0,20,42,5,4,0
30,3,4,2,0,0,0,510,60,1,14,3,0,0,0,20,42,5,9,0
45,4,1,0,0,0,0,534,66,8,2,1,1,0,0,2,39,13,2,0
85,11,5,0,0,0,0,652,175,11,14,3,3,1,0,26,37,22,8,1
31,4,6,2,0,0,0,356,141,7,13,2,2,0,0,19,45,5,10,1
84,7,5,1,0,0,0,779,103,9,11,4,0,0,0,25,44,21,10,0
64,1,4,0,0,0,0,303,55,5,18,1,1,0,0,16,51,14,5,0
30,2,2,3,1,0,0,553,24,0,0,1,0,0,0,0,40,0,7,0
69,5,5,3,1,0,0,710,66,4,17,2,0,0,0,37,37,11,11,1
99,4,8,0,0,1,0,703,99,2,20,1,0,0,1,13,39,9,10,0
43,0,5,2,0,0,0,287,64,0,0,1,1,0,0,24,38,10,8,0
30,4,1,0,1,0,0,421,102,0,0,1,0,0,0,20,44,0,3,0
59,2,5,1,1,0,0,617,11,0,14,1,1,0,1,4,48,6,8,0
41,2,2,0,0,0,0,563,80,6,20,1,0,0,0,1,35,14,3,0
70,0,4,0,0,0,0,421,9,8,36,1,0,0,0,15,43,13,5,0
30,0,5,1,1,1,0,439,56,0,0,5,2,0,0,20,40,9,13,1
141,1,9,3,0,0,0,206,73,15,20,1,1,1,0,17,48,24,13,1
30,2,3,1,0,1,0,545,152,0,9,1,1,0,0,13,42,5,6,1
83,7,4,0,1,0,0,788,118,11,22,1,1,1,0,14,36,19,6,1
82,6,4,3,0,0,0,579,16,8,22,2,0,0,0,13,47,18,9,0
76,8,4,1,0,0,0,542,117,8,24,1,2,0,0,8,53,13,6,0
78,7,5,0,1,0,0,630,124,8,22,2,0,0,0,28,30,9,8,1
30,0,2,3,0,1,0,534,114,0,13,1,0,0,0,1,47,0,7,0
68,0,0,3,2,2,0,531,93,7,17,2,1,0,0,0,48,9,9,1
49,4,4,0,0,0,0,499,52,1,0,1,0,0,0,9,52,0,5,0
30,2,0,4,0,0,0,462,36,0,1,1,1,0,1,20,36,0,5,0
135,6,6,2,0,0,0,672,214,9,35,2,1,0,1,20,34,30,10,1
73,8,3,0,0,0,0,827,159,9,8,4,2,0,1,17,32,10,7,1
110,2,6,1,0,0,0,398,96,9,28,1,0,0,0,21,44,25,8,0
35,3,4,1,0,1,0,612,58,0,3,1,4,0,0,23,41,12,7,1
76,8,3,5,1,0,0,675,136,12,23,2,0,0,0,0,42,17,11,1
112,2,6,2,0,0,1,355,24,9,23,1,1,0,0,18,41,13,9,1
109,1,3,1,2,0,0,592,96,4,12,2,0,0,0,4,43,19,8,0
60,5,5,1,1,0,0,577,83,6,13,2,0,0,0,12,32,12,9,1
30,1,0,0,2,0,1,524,56,0,11,5,0,1,1,14,52,6,7,1
71,0,5,0,0,0,0,377,35,3,8,1,0,0,0,1,54,0,6,0
30,1,5,1,0,0,0,722,66,0,0,1,0,0,0,14,49,0,7,0
30,3,1,1,1,0,0,545,53,0,0,2,1,0,0,2,53,6,5,0
69,0,5,3,0,0,0,533,86,8,20,1,1,0,1,0,41,14,9,0
43,1,1,1,0,0,0,472,52,2,15,5,0,0,0,28,34,9,7,0
54,1,5,4,1,1,1,627,97,4,6,1,0,0,0,1,41,0,12,1
53,2,1,0,1,0,0,625,115,0,19,3,0,0,0,14,43,10,5,0
131,8,10,1,1,1,0,559,140,6,31,3,1,1,1,22,40,36,16,1
83,7,4,1,0,0,0,575,121,9,30,4,0,0,0,26,44,10,9,1
37,6,0,1,2,1,0,653,137,0,11,1,1,0,0,14,26,8,5,1
72,0,3,0,0,0,0,428,59,8,17,2,0,0,0,0,60,11,5,0
41,3,4,2,0,0,0,499,95,3,18,1,0,0,0,7,41,0,7,0
42,1,4,1,0,0,0,402,46,9,1,1,1,0,0,11,40,1,6,0
92,6,2,0,1,0,1,435,69,8,18,1,1,0,1,15,37,16,4,1
42,3,4,0,0,0,0,585,99,0,0,1,0,0,0,32,46,1,5,0
31,2,2,0,0,0,0,503,62,2,6,1,1,0,0,0,44,7,3,0
30,1,4,3,0,1,0,514,70,0,13,2,1,0,0,19,32,0,10,1
59,4,5,4,1,0,0,405,92,5,21,2,1,0,0,27,31,14,12,1
103,3,3,2,0,0,0,580,61,11,27,2,0,0,0,5,42,19,7,1
30,4,2,0,0,0,0,552,60,0,7,1,0,0,0,20,44,0,3,0
59,5,5,0,0,0,0,798,83,6,18,3,1,0,1,9,41,17,8,1
30,4,7,1,1,0,0,524,57,6,13,1,0,0,0,16,42,6,10,1
39,2,4,2,0,0,0,471,30,5,1,1,0,0,0,14,38,0,7,1
45,0,2,2,0,0,0,493,102,5,0,2,0,0,0,28,28,12,6,0
99,5,3,1,0,0,0,497,99,12,17,2,1,0,0,20,35,13,6,1
124,5,11,2,1,1,1,657,190,13,30,2,2,0,1,31,36,17,17,1
79,1,1,2,1,0,0,552,106,4,18,1,0,0,0,34,39,21,5,0
57,4,1,1,0,1,0,516,108,0,6,2,0,0,0,21,35,5,5,0
91,1,4,1,2,1,1,460,79,4,21,1,0,0,1,24,37,11,9,1
60,5,7,0,1,0,0,501,99,2,7,1,0,0,1,30,40,5,9,0
91,5,4,3,0,0,0,660,80,5,21,2,1,1,0,20,38,12,9,1
52,5,4,0,0,0,0,522,48,3,27,1,0,0,0,10,43,7,5,0
74,1,6,0,0,0,0,400,0,3,15,1,0,0,0,26,46,15,7,0
67,8,4,0,1,0,0,521,153,4,18,2,1,0,0,4,40,14,7,0
52,1,3,0,0,0,0,521,90,2,26,1,1,0,0,15,36,8,4,0
51,0,5,0,0,0,0,407,114,5,12,1,0,0,1,8,28,9,6,1
30,0,2,0,0,0,0,670,84,0,0,1,0,0,1,6,45,0,3,0
57,4,3,2,2,0,0,486,72,2,1,3,2,0,1,5,46,7,10,1
30,0,4,2,0,0,0,458,77,0,0,2,0,0,0,19,34,12,8,0
54,5,8,3,0,0,0,451,131,5,9,6,3,1,0,10,42,19,17,1
60,4,6,0,0,0,0,459,128,0,3,1,2,0,0,28,46,6,7,0
65,5,6,3,0,0,0,664,70,9,17,1,0,0,0,4,44,6,10,0
78,1,3,0,0,0,0,547,31,6,24,1,1,0,1,7,46,11,4,0
30,1,5,0,0,0,0,415,44,0,1,1,0,0,0,5,51,0,6,0
34,2,3,2,1,1,0,571,85,2,0,1,0,0,0,2,44,0,8,0
30,2,7,4,2,1,0,371,139,3,8,1,0,0,0,0,40,5,15,1
81,1,4,1,0,0,0,497,113,5,12,2,0,0,0,9,50,0,7,0
104,2,6,0,0,1,0,632,62,9,29,1,1,0,0,3,43,21,8,0
90,3,4,0,1,0,1,458,149,8,21,3,0,0,0,7,49,14,8,0
47,0,0,2,0,0,0,639,60,2,10,1,3,0,0,28,31,5,3,0
113,10,0,1,0,0,0,631,138,13,35,2,1,0,0,10,41,24,3,1
35,4,4,4,0,0,0,469,91,0,0,1,1,0,0,21,42,0,9,1
70,8,5,0,1,0,0,787,138,13,22,1,0,0,0,9,30,14,7,0
30,3,2,3,1,0,0,494,131,5,8,1,0,0,0,20,44,4,7,0
30,0,7,3,0,0,0,695,22,0,4,2,0,0,0,20,39,0,12,1
128,13,6,1,0,0,0,836,220,13,35,4,2,1,1,25,28,27,11,1
106,6,6,1,0,0,0,743,49,14,31,2,0,0,0,14,34,17,9,0
39,4,1,1,1,0,0,533,138,5,4,2,0,0,0,16,47,8,5,0
61,1,2,0,0,0,0,418,39,3,32,1,0,0,0,23,38,5,3,0
75,2,4,1,0,0,0,533,6,3,9,1,1,0,1,9,41,5,6,0
47,1,3,0,0,0,0,553,26,2,17,1,0,1,0,14,49,13,4,0
30,1,4,0,1,0,0,490,70,2,0,1,0,0,1,0,50,1,6,0
35,4,6,3,0,0,0,507,93,2,5,1,0,0,0,25,32,2,10,1
73,4,6,2,0,1,0,511,113,4,20,1,0,0,1,16,42,17,10,1
70,3,3,3,0,0,0,647,12,9,21,1,0,0,0,9,31,11,7,0
90,4,4,0,0,0,0,604,72,5,12,2,0,0,0,3,48,12,6,0
68,4,5,1,1,0,0,443,117,3,6,1,2,0,0,5,45,14,8,1
119,7,8,3,0,0,0,701,135,16,40,1,0,1,0,21,43,28,12,1
57,0,4,1,0,1,0,465,73,5,0,1,0,0,0,9,38,7,7,1
60,6,3,1,0,1,0,511,73,6,6,1,2,0,0,0,42,6,6,0
30,3,0,3,1,0,0,684,65,0,0,5,0,0,1,8,35,7,9,0
35,5,0,1,0,0,0,428,60,0,9,4,1,0,1,7,35,0,5,1
98,3,7,2,0,0,0,391,107,5,28,1,0,0,0,15,49,17,10,0
42,0,5,3,1,0,0,378,97,0,1,2,0,0,0,17,44,10,11,0
73,1,7,0,0,0,0,495,76,6,10,2,1,0,0,10,40,9,9,0
43,2,3,2,2,1,0,459,113,1,0,1,0,0,0,14,48,16,9,0
38,4,5,0,0,0,0,536,159,0,0,1,3,0,0,20,33,0,6,1
43,1,0,1,1,1,0,489,93,4,9,1,0,0,0,12,46,6,4,0
56,5,2,0,0,1,0,666,65,1,17,3,0,0,0,23,44,12,6,0
52,8,2,2,0,0,0,625,70,6,18,5,1,0,0,17,41,6,9,1
80,5,8,1,1,0,0,253,116,1,18,2,0,0,0,35,29,10,12,1
71,3,3,3,0,0,0,480,74,11,23,3,0,0,1,0,48,9,9,0
57,5,2,1,0,0,0,690,139,0,6,2,0,0,0,15,42,6,5,0
37,0,3,1,3,0,1,642,57,0,11,1,0,0,0,16,44,3,8,1
50,6,4,4,0,1,1,519,141,9,20,1,0,0,0,22,28,4,10,1
69,4,1,1,1,0,0,442,130,0,11,1,1,0,1,7,42,17,4,0
108,2,7,1,0,0,0,506,108,1,25,1,1,0,0,49,41,8,9,1
138,3,5,2,0,0,0,802,66,14,30,1,0,0,0,13,32,29,8,0
85,3,9,2,0,0,0,418,170,7,10,2,5,1,1,40,38,22,13,1
50,6,4,3,0,0,0,426,161,5,11,4,0,0,0,19,43,0,11,1
52,1,3,1,0,0,0,418,80,7,13,1,1,0,0,15,27,0,5,0
48,0,4,0,1,1,1,397,109,1,1,3,2,0,0,13,38,4,9,1
48,2,6,3,0,0,0,553,138,0,7,1,1,0,0,17,36,2,10,1
37,2,2,2,2,0,1,382,43,0,8,1,1,0,0,7,37,2,7,0
63,4,7,1,1,0,0,724,102,4,8,1,1,0,1,12,33,14,10,1
72,9,6,2,0,1,0,621,116,7,7,1,1,0,0,28,46,16,10,1
80,3,2,1,1,1,0,558,129,3,14,1,0,0,0,0,43,14,6,1
59,3,2,3,2,0,0,523,78,2,10,2,1,0,0,28,49,4,9,1
62,6,4,1,1,0,0,606,160,4,9,4,1,1,0,20,35,6,10,1
38,1,4,1,0,0,0,546,118,0,2,1,0,0,0,14,52,0,6,0
117,1,4,2,1,0,0,494,107,13,16,1,1,0,1,19,42,16,8,1
66,0,3,1,0,0,0,608,63,0,16,5,0,0,0,21,44,18,9,0
93,4,7,2,2,0,0,601,124,10,22,1,2,0,0,36,39,29,12,1
75,7,5,0,0,0,0,578,77,1,10,1,0,1,0,22,35,21,6,0
91,8,3,1,0,0,0,551,88,4,32,1,2,0,0,0,48,20,5,0
46,0,3,1,1,0,0,560,24,0,6,2,0,0,0,12,37,11,7,0
87,1,3,2,2,1,0,494,111,5,16,1,0,0,1,10,49,11,9,1
139,1,5,0,3,1,0,552,72,15,38,1,2,0,0,30,39,27,10,0
30,6,4,2,0,0,0,525,132,0,5,3,4,0,0,14,45,4,9,1
63,5,3,2,1,0,0,496,68,9,15,1,0,0,0,23,44,6,7,0
79,9,6,1,3,0,0,635,147,12,24,1,0,0,1,6,40,12,11,0
70,2,5,0,1,0,0,526,44,6,17,1,1,0,0,28,42,13,7,0
78,3,4,4,0,0,1,456,119,7,26,2,2,0,1,26,46,12,10,1
78,1,5,0,1,0,0,412,119,7,17,1,1,1,0,14,41,16,7,1
44,1,5,2,0,0,0,477,74,3,3,1,2,0,0,17,31,3,8,1
81,9,2,1,1,0,0,680,102,4,27,3,3,0,0,14,31,15,7,0
38,1,8,2,1,0,0,603,105,0,0,1,1,0,0,5,48,0,12,1
49,6,3,1,2,0,0,693,53,0,16,1,0,0,0,18,45,0,7,0
30,5,2,0,1,0,0,566,100,8,0,2,0,0,0,8,44,12,5,0
62,3,4,0,1,0,0,475,105,6,8,1,0,0,0,10,36,0,6,0
57,3,5,0,0,0,0,492,69,6,7,4,2,0,1,18,48,20,9,1
73,6,5,2,1,0,0,537,79,9,26,1,0,0,0,6,40,19,9,0
30,3,3,1,0,1,0,628,74,0,7,2,0,0,0,3,44,0,7,0
102,6,5,4,2,0,0,477,145,12,31,2,0,0,0,20,43,19,13,1
79,2,7,0,1,0,0,415,81,10,20,2,0,0,0,15,42,19,10,0
66,2,7,2,2,1,0,466,90,6,24,3,0,0,0,21,36,17,15,1
52,6,5,2,0,0,0,504,148,3,13,2,1,0,1,3,34,11,9,1
55,4,8,3,2,1,1,462,180,0,11,1,1,1,1,10,36,3,15,1
72,3,4,2,0,0,0,319,80,5,17,1,2,0,0,12,44,12,7,1
84,2,4,2,2,1,0,520,118,7,19,1,1,0,0,17,48,15,10,0
30,0,3,0,0,0,0,587,137,0,1,1,0,0,0,0,35,0,4,0
83,4,4,1,1,1,0,406,74,10,23,1,0,0,0,30,44,12,8,0
142,6,8,2,0,0,0,492,152,14,33,3,3,0,0,0,58,22,13,1
30,1,6,0,0,0,0,471,111,0,0,1,0,0,1,20,38,0,7,0
98,3,4,2,1,0,0,490,114,5,30,1,0,0,0,22,27,21,8,1
76,0,2,0,1,0,0,597,77,3,13,3,0,0,0,9,37,15,6,0
53,1,1,0,2,0,0,411,77,0,19,3,0,0,0,10,35,10,6,0
92,4,6,1,1,1,1,680,120,14,20,1,1,0,0,13,31,18,10,1
37,6,3,2,1,0,0,568,44,0,0,1,1,0,1,11,41,9,7,0
55,1,4,2,0,1,0,449,66,6,14,1,0,0,0,6,40,10,8,1
98,4,8,4,0,0,1,516,86,11,25,2,2,0,0,22,44,16,14,1
55,7,8,1,0,0,1,536,93,6,20,2,0,1,0,10,47,8,11,1
47,4,6,2,0,1,0,395,99,3,6,1,1,0,0,14,37,7,10,1
62,2,5,1,0,0,0,537,39,1,18,2,2,0,0,16,48,6,8,1
54,7,4,0,1,0,0,549,92,5,13,2,0,0,0,32,48,3,7,0
112,6,4,0,1,1,1,404,162,5,18,1,1,0,0,32,33,14,7,1
58,1,2,0,0,0,0,485,78,0,9,1,2,0,0,17,33,0,3,0
88,4,6,2,2,2,0,502,118,4,22,1,0,0,0,30,25,22,13,0
36,4,3,1,0,0,0,662,47,0,17,1,2,0,0,26,43,4,5,0
88,1,7,2,1,0,0,374,46,5,23,2,3,0,0,16,38,0,12,1
39,6,0,0,0,0,0,696,91,3,18,1,1,0,0,29,30,12,1,0
30,2,5,1,1,1,1,553,69,0,0,4,3,0,0,20,51,0,12,1
69,8,6,2,1,0,0,566,117,5,13,1,1,1,0,21,43,11,10,1
38,4,7,3,0,1,0,601,104,3,7,1,2,0,0,27,49,0,12,1
43,2,3,3,1,0,0,343,95,0,13,2,0,0,0,24,38,6,9,0
108,6,9,1,1,0,0,572,100,10,33,1,1,0,1,0,40,19,12,1
30,4,4,1,0,0,0,599,72,0,5,1,2,0,0,0,43,5,6,0
30,0,3,3,1,1,0,327,134,0,9,1,0,0,0,20,36,1,9,1
101,2,6,4,0,0,0,560,71,9,26,2,2,0,0,2,40,13,12,1
68,2,1,1,0,0,0,405,107,6,8,4,0,0,0,14,39,11,6,1
108,7,5,0,1,0,0,459,138,5,17,1,1,0,0,35,33,32,7,1
101,1,5,0,0,0,0,559,97,0,17,1,0,0,0,14,43,8,6,0
32,0,2,3,0,0,0,554,61,0,2,1,0,0,0,10,55,0,6,0
68,0,4,0,0,0,0,650,66,2,23,1,1,0,0,0,43,15,5,0
85,4,9,0,2,1,1,522,113,10,18,1,2,0,0,13,34,20,13,1
83,0,6,2,0,1,0,487,52,5,20,2,2,1,0,19,41,9,11,1
60,3,5,1,0,1,0,575,107,6,0,1,1,0,0,10,48,9,8,0
80,6,5,2,0,0,0,489,71,3,9,1,3,0,0,13,43,9,8,1
55,4,3,2,1,0,0,616,61,2,14,1,2,0,0,31,58,14,7,0
30,1,6,0,1,0,0,542,87,1,15,1,2,0,0,8,35,3,8,1
76,2,5,1,0,0,0,447,100,4,32,1,2,0,0,6,45,27,7,0
76,0,9,1,0,0,0,555,88,4,9,1,2,0,0,6,44,5,11,0
33,0,3,0,1,0,0,357,30,0,0,1,0,0,0,8,41,0,5,0
61,5,3,0,2,0,0,468,112,0,9,1,2,0,0,15,52,2,6,1
75,4,6,1,2,0,0,638,92,7,26,3,2,0,0,3,44,16,12,1
63,7,6,1,0,1,0,863,91,16,11,2,1,0,0,14,34,16,10,1
47,3,2,2,0,1,0,495,119,0,1,2,0,0,1,1,35,5,7,0
56,5,4,3,0,0,0,559,13,5,8,1,0,0,1,15,38,0,8,0
51,0,3,1,3,0,0,616,134,0,14,3,0,0,0,29,30,9,10,0
30,2,1,1,0,1,0,580,21,0,0,2,1,1,0,20,46,3,5,1
40,2,1,2,0,0,0,423,63,1,6,1,0,0,0,24,36,1,4,0
60,3,3,1,2,1,0,448,98,3,16,1,0,0,0,34,30,22,8,1
64,0,0,2,0,0,0,481,76,1,19,2,1,0,0,6,34,3,4,0
73,0,2,0,1,0,0,544,89,4,20,1,0,0,0,16,27,16,4,0
95,5,1,0,0,0,0,703,69,11,33,1,0,0,0,4,31,25,2,0
77,7,2,0,0,0,0,468,153,7,9,1,2,0,0,23,31,13,3,0
72,9,6,1,2,0,0,519,106,7,16,1,0,0,1,8,45,9,10,1
110,0,7,1,0,1,0,552,86,13,34,2,2,0,0,21,37,18,11,1
88,6,8,2,2,1,0,416,105,8,25,2,1,0,0,0,36,13,15,1
54,3,7,1,1,0,0,392,121,0,0,3,0,0,0,12,32,11,12,1
85,5,6,5,2,2,1,380,176,3,32,2,0,0,0,28,37,14,17,1
65,2,0,2,0,0,0,558,73,2,8,1,1,0,0,9,41,12,3,0
53,6,2,3,0,0,0,546,122,6,0,1,2,0,0,27,38,0,6,0
70,4,8,0,0,0,0,440,52,2,16,2,0,0,0,19,41,8,10,0
49,6,3,1,2,0,0,678,114,0,11,1,1,0,0,26,39,5,7,0
30,0,6,1,0,0,0,518,28,0,0,1,2,0,1,9,49,0,8,1
53,5,4,2,0,0,0,605,93,1,10,1,2,0,0,14,48,10,7,0
58,7,6,0,1,0,0,576,100,4,6,3,0,1,0,26,30,8,10,1
59,4,7,2,0,0,0,378,38,9,6,1,1,0,0,2,36,0,10,1
30,0,4,0,0,0,0,557,56,0,2,1,0,0,1,15,42,7,5,0
57,6,5,1,0,1,0,538,121,7,7,1,1,0,0,42,39,11,8,1
72,3,5,2,0,0,0,482,37,0,8,1,0,0,0,3,29,12,8,0
69,4,4,1,0,0,0,567,95,6,15,2,0,0,0,3,28,3,7,0
30,3,4,2,1,0,0,506,113,0,8,2,3,0,0,20,52,0,9,0
86,2,4,0,0,0,0,637,22,5,16,1,1,0,0,38,35,14,5,0
30,0,2,2,0,1,0,618,44,0,0,2,1,0,0,11,43,4,7,1
48,3,2,3,1,0,0,619,87,5,9,1,0,0,1,18,59,6,7,0
86,2,5,4,0,0,0,558,49,8,34,1,0,0,0,22,40,19,10,0
30,4,4,1,1,0,0,466,22,1,13,2,1,0,0,0,50,5,8,0
51,5,5,2,0,0,0,703,94,1,10,1,0,0,0,8,42,8,8,0
91,1,6,1,0,0,0,531,72,4,9,3,2,0,0,10,38,6,10,1
55,3,5,1,0,1,0,512,44,0,14,2,0,0,1,13,43,4,9,0
63,2,5,0,0,1,0,583,54,4,8,1,1,0,0,25,45,6,7,0
61,6,1,2,1,0,0,381,84,3,18,1,1,0,0,18,45,8,5,0
88,1,7,2,0,0,0,524,70,6,8,1,1,0,0,19,41,3,10,0
30,1,5,2,1,0,0,444,69,0,0,1,0,0,0,15,45,0,9,0
30,2,3,0,0,0,0,633,86,0,7,1,0,0,1,19,44,0,4,0
30,5,5,0,1,0,0,631,111,2,7,3,0,0,0,15,35,4,9,0
44,9,2,2,1,0,0,462,161,0,15,6,2,0,0,0,33,0,11,1
42,0,4,0,0,0,0,477,53,0,6,3,0,0,1,17,45,5,7,0
30,3,1,0,2,0,0,588,90,1,16,1,0,0,0,9,34,4,4,0
63,9,6,2,0,0,0,774,124,9,22,2,1,0,0,1,46,16,10,0
30,4,1,1,0,0,0,455,122,4,5,3,2,0,0,2,34,9,5,1
40,3,1,0,2,0,0,411,39,5,21,3,0,0,1,12,30,8,6,0
82,5,5,0,2,0,1,500,81,4,18,2,0,1,1,0,48,8,9,1
46,3,1,2,0,0,0,422,103,2,8,1,1,0,0,15,45,4,4,0
82,8,6,3,2,2,0,448,122,9,14,3,3,0,1,35,33,19,16,1
101,7,10,2,0,1,0,557,80,8,33,2,1,0,1,11,44,23,15,1
67,5,5,1,0,0,0,553,60,6,23,2,0,0,0,9,47,10,8,1
37,6,4,0,2,1,0,629,137,3,10,2,0,1,0,14,29,15,9,1
50,6,4,1,0,0,0,685,119,1,18,1,2,0,0,21,33,11,6,0
31,0,2,1,0,0,0,529,67,0,17,1,0,1,0,21,47,1,4,0
57,3,4,2,1,0,0,591,77,6,24,1,1,0,0,2,58,12,8,1
78,10,5,4,0,0,0,469,196,0,23,3,3,0,1,11,36,8,12,1
42,3,6,1,0,1,1,538,93,3,6,1,1,0,0,24,36,14,9,1
48,2,3,3,0,0,0,630,47,0,4,2,1,0,0,0,39,6,8,0
109,6,8,0,1,0,0,574,47,3,29,4,0,0,0,21,41,13,13,0
43,6,3,0,1,0,0,360,133,2,14,1,0,1,0,17,35,15,5,0
78,4,4,2,1,0,0,421,30,0,16,1,0,0,0,30,50,15,8,0
54,2,3,3,0,0,0,316,67,2,8,1,1,0,0,4,49,1,7,0
34,1,2,1,3,0,1,573,96,3,0,1,0,1,0,12,44,0,7,1
62,1,5,3,2,1,0,545,58,0,15,1,0,0,1,29,43,0,12,1
121,4,3,3,2,0,1,457,141,12,24,1,1,0,0,29,40,14,9,1
38,7,0,1,3,0,0,568,80,7,8,2,1,0,0,20,35,2,6,0
43,4,5,4,1,0,0,582,117,1,22,1,3,0,0,12,35,4,11,1
30,2,1,0,0,0,0,569,8,3,12,1,0,0,0,0,42,5,2,0
48,2,2,0,0,0,0,489,80,7,9,2,1,0,0,0,42,3,4,0
80,4,5,1,1,0,0,496,133,7,17,2,2,0,0,5,46,8,9,1
57,6,5,2,0,0,0,600,139,3,35,3,1,0,0,8,35,13,10,0
111,6,7,3,0,0,0,460,103,14,36,1,0,0,0,20,31,16,11,1
62,3,0,3,0,0,0,558,40,4,10,1,0,0,0,15,50,0,4,0
91,8,8,2,2,0,0,503,187,6,25,6,2,1,1,24,39,16,18,1
65,10,5,0,0,0,0,750,100,9,20,8,1,0,1,9,39,14,13,1
70,5,5,2,0,1,0,494,74,7,31,1,0,0,0,45,42,11,9,1
30,0,5,0,0,0,0,485,15,0,7,3,0,0,0,13,46,0,8,0
64,4,6,1,2,0,0,498,97,0,3,1,1,0,1,27,34,8,10,0
84,4,6,1,1,1,0,473,80,5,12,1,1,0,0,16,58,4,10,1
47,4,1,0,0,0,0,573,113,0,2,1,0,0,1,0,39,3,2,0
30,3,4,0,1,0,1,546,102,0,0,1,0,0,0,13,32,0,6,1
78,7,5,0,1,0,0,586,113,9,31,3,1,1,0,21,41,24,9,1
44,0,6,2,1,0,0,475,113,1,8,1,0,0,0,20,33,7,10,1
54,2,2,2,1,0,0,613,88,4,3,2,0,0,1,0,35,1,7,0
55,5,5,0,1,0,0,603,45,2,14,2,0,0,0,29,44,4,8,0
71,4,4,0,1,0,0,775,107,1,14,1,0,1,0,15,33,12,6,1
84,5,9,0,0,1,0,493,65,0,15,2,0,0,0,22,31,9,12,1
30,0,3,2,0,0,0,468,52,1,0,2,0,1,0,13,41,2,7,1
30,0,3,0,0,0,0,618,56,1,1,1,0,0,0,10,46,0,4,0
71,1,4,0,1,0,0,499,71,1,20,1,1,0,0,20,45,10,6,0
74,1,5,5,1,0,0,548,61,5,18,1,1,0,0,9,43,0,12,0
58,3,4,2,0,0,0,520,77,3,16,2,2,0,0,15,39,3,8,0
47,0,3,1,1,1,0,367,114,1,6,1,0,0,0,16,46,0,7,1
39,3,4,0,1,0,0,329,96,8,7,1,0,0,0,20,51,6,6,0
58,3,0,2,1,2,1,441,111,1,4,1,0,0,0,17,40,9,6,1
87,2,10,0,1,0,0,532,77,8,19,1,1,0,0,15,38,13,12,1
36,5,3,0,0,0,1,659,39,5,4,2,0,0,0,12,40,2,5,1
104,5,5,4,2,0,1,730,97,8,32,6,1,0,0,2,28,23,17,1
77,3,3,2,1,0,0,425,100,7,23,3,1,0,0,10,38,11,9,1
34,5,6,3,0,0,0,561,87,3,10,2,0,0,0,7,41,11,11,1
84,5,8,4,2,0,0,532,40,10,24,1,2,0,0,4,35,13,15,1
30,0,1,2,1,0,0,495,102,0,1,1,0,1,1,20,47,5,5,1
30,0,3,0,1,0,0,333,5,2,0,1,2,0,0,17,33,0,5,0
30,0,4,0,0,0,0,492,94,0,0,1,0,1,0,20,40,9,5,0
30,0,3,0,0,0,0,338,65,2,5,3,3,0,1,0,32,5,6,0
49,5,1,1,0,1,0,569,100,0,13,1,0,0,0,25,37,10,4,0
47,8,6,0,1,0,0,792,69,3,4,1,0,0,1,0,34,2,8,0
72,0,6,1,0,0,0,481,44,0,7,3,2,0,0,22,41,13,10,0
30,2,2,2,0,1,0,404,35,0,0,1,2,0,0,20,43,0,6,0
76,5,5,1,2,0,0,272,74,3,8,1,0,0,0,16,35,21,9,0
30,5,3,2,1,0,0,474,92,3,2,2,1,0,0,20,41,0,8,0
58,3,4,1,1,0,0,518,57,0,12,1,1,0,0,27,35,0,7,0
38,1,1,2,0,0,0,417,55,0,7,1,1,0,0,25,44,4,4,0
51,8,7,1,1,0,0,491,84,0,12,2,0,0,0,31,41,20,11,1
45,2,3,0,0,0,0,592,84,0,0,2,0,0,0,12,34,0,5,0
38,1,4,2,1,0,0,488,84,0,2,1,0,0,0,14,37,0,8,0
51,3,1,0,1,0,0,632,83,7,25,1,0,0,0,24,46,5,3,0
92,3,4,0,0,0,0,476,90,3,12,3,0,0,0,10,58,19,7,0
71,6,1,3,0,0,0,480,92,9,21,1,0,1,1,32,38,17,5,1
38,0,2,1,0,0,0,623,89,0,5,1,0,0,0,9,43,13,4,0
